Geo Point;Geo Shape;FCsubtype;inspireId;beginLifes;F_CODE;ICC;EXS;FCO;GAW;LLE;NAMN1;NAMN2;NAMA1;NAMA2;NLN1;NLN2;RCO;RGC;RRA;RSD;RSU;TEN;TUC;Shape_Leng
51.26780449999983, -1.097171750000185;"{""coordinates"": [[-1.100521000000185, 51.26769099999984], [-1.093822500000186, 51.26791799999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:3860c734-eaee-4d87-bc37-4730f72dc4;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.006702345209999
56.85647301729177, -5.020341471213491;"{""coordinates"": [[-5.092291500000186, 56.82557749999984], [-5.090321500000186, 56.82620399999984], [-5.086472000000185, 56.827124499999826], [-5.077229000000187, 56.830089499999836], [-5.067831500000182, 56.83682649999983], [-5.064843500000194, 56.83825099999984], [-5.053960500000187, 56.83909399999985], [-5.044588000000203, 56.842828499999825], [-5.041118000000182, 56.84857599999984], [-5.027254500000197, 56.85565449999984], [-5.011100000000198, 56.86287699999982], [-4.994219000000185, 56.869305499999825], [-4.9779240000002005, 56.87490849999983], [-4.94646800000018, 56.88513399999982]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:a833ed24-f8b1-43d5-9063-aa37cf7405;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.15995658417
51.47305583086127, -0.15140053666758702;"{""coordinates"": [[-0.154537500000202, 51.471633499999854], [-0.15355200000019, 51.472080499999834], [-0.14826350000021202, 51.474477999999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:6bcc3f64-12bb-47d3-9d8a-60f90840f1;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.006888704989999
50.441171223096376, -3.558799652569019;"{""coordinates"": [[-3.557762000000196, 50.44214699999983], [-3.5586430000001883, 50.44141249999984], [-3.559757000000189, 50.44011399999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:bcf18332-3550-4a11-a06b-ee6745eb59;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.002857894869999
53.41034680877814, -2.164657922988633;"{""coordinates"": [[-2.164986000000198, 53.41077649999983], [-2.1646610000001942, 53.41035099999985], [-2.164330000000206, 53.40991699999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:4e3a0d85-9a51-46b8-84fb-0497fff4bb;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.001081238359999
53.71612454161585, -1.40882680176757;"{""coordinates"": [[-1.4098715000002071, 53.71482499999985], [-1.4092285000002112, 53.71562499999984], [-1.407782000000196, 53.71742399999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:115ececf-025c-453d-8723-6f0c79d320;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00333478805
52.62187563823413, 1.6269873891613922;"{""coordinates"": [[1.5556114999997992, 52.63396899999984], [1.558797499999798, 52.63330099999984], [1.6008109999997941, 52.62117899999984], [1.613172499999791, 52.62041], [1.649111999999803, 52.61894749999985], [1.699547999999794, 52.617650999999846]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:e92625c8-3ffb-4015-a909-3a2f70d0a4;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.145789881319999
52.59584860651499, 1.222434878359436;"{""coordinates"": [[1.218525, 52.59537699999984], [1.222403499999785, 52.59590099999983], [1.22635649999981, 52.59620999999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c2866d32-e3b7-4f70-9ed5-61c108d317;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00787879576
54.95230899999984, -1.619176000000194;"{""coordinates"": [[-1.619766000000197, 54.95299699999984], [-1.618586000000192, 54.95162099999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:16755da7-8d93-401c-845d-72eb95d8fd;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.0018126709599990002
54.98753953950271, -3.174029648208344;"{""coordinates"": [[-3.130775000000199, 54.99020049999984], [-3.167153000000184, 54.98797849999983], [-3.206952500000199, 54.985495999999834], [-3.217282500000209, 54.984849499999825]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:865333b5-3127-484e-9d63-50b28a452c;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.08667285641
53.75608288463965, -1.4423901772738401;"{""coordinates"": [[-1.443906000000197, 53.75690149999982], [-1.442434500000189, 53.756106999999844], [-1.4408745000002061, 53.75526399999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b86a4a42-68ed-4e63-a970-e85e744ca3;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00344548964
54.58605900464614, -1.163823300365083;"{""coordinates"": [[-1.178249000000193, 54.58403949999985], [-1.160968500000195, 54.58605449999985], [-1.149582000000208, 54.589053999999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:011ec0d6-0b4d-487c-a085-9b75588a98;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.02917253056
51.43810973042932, -0.9026663983431651;"{""coordinates"": [[-0.9059675000002021, 51.43874849999983], [-0.900597000000204, 51.43770899999984], [-0.899365000000188, 51.43747249999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ca6c80c7-3d63-4dcc-a5b4-46db470c61;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.006724670879999
51.948876009561, 1.048729334025298;"{""coordinates"": [[1.048344499999786, 51.94878199999985], [1.048813999999794, 51.948893999999854], [1.049112499999808, 51.94897649999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ac8ce56f-2f3e-4f18-a552-342c857bfb;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.0007923650399999999
51.66656402382004, -0.552172568279919;"{""coordinates"": [[-0.55984700000019, 51.66720399999983], [-0.558639500000197, 51.66698249999985], [-0.549971000000198, 51.66628199999985], [-0.5444725000002111, 51.666393999999855]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:524d5ce1-9745-45e9-b4bf-7102f45070;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.015424045689999001
51.627092017329495, -0.7361443394747961;"{""coordinates"": [[-0.7397795000001961, 51.628026499999834], [-0.73666700000021, 51.627219999999845], [-0.732506500000198, 51.626167999999836]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:43419eac-0f36-4751-ba76-20d1320ad5;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00750673217
55.61164399999984, -4.487569250000206;"{""coordinates"": [[-4.492252500000205, 55.612197999999836], [-4.482886000000207, 55.61108999999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b1d4b38d-d088-4028-a74d-e059f51fc8;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00943180716
53.35794923122312, -3.000417782202707;"{""coordinates"": [[-2.999734500000187, 53.35677749999985], [-3.000583000000205, 53.35823249999984], [-3.001101000000204, 53.359120999999845]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:2581f860-9dc2-41e1-8258-d2124e23fe;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00271280566
53.19254452922702, -3.03362447375607;"{""coordinates"": [[-3.034394000000191, 53.193235499999844], [-3.033875500000192, 53.192769999999825], [-3.032855000000183, 53.19185349999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:5cf76419-86a6-4e0e-a6cf-51e8dd006a;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00206844024
55.62365255908575, -4.519064945698489;"{""coordinates"": [[-4.53019550000019, 55.63788549999984], [-4.530405000000201, 55.63628049999983], [-4.529267000000203, 55.63407749999984], [-4.524804500000187, 55.62569849999983], [-4.519128000000194, 55.621410999999824], [-4.509540000000186, 55.61655549999983], [-4.50807500000019, 55.616010999999844], [-4.502936500000203, 55.61410249999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:0c58e3b6-4e02-486e-a7ed-efb4a2b121;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.03849690374
55.81226014999927, -4.373365502887243;"{""coordinates"": [[-4.371552000000207, 55.812294999999835], [-4.372837000000203, 55.81227049999984], [-4.375179000000202, 55.81222499999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b3e95f63-e545-468d-99ec-0fb37054f5;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.003627675479999
51.56489405205818, -0.28476280982053503;"{""coordinates"": [[-0.28682400000019503, 51.566543499999845], [-0.28567950000018505, 51.56528849999984], [-0.28534400000020804, 51.565045999999846], [-0.28473300000018803, 51.56460199999984], [-0.28236700000019305, 51.56375649999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:1edbd696-d90e-4e84-81df-fc4806a6b7;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00538028512
51.264684805744366, -0.149905043148367;"{""coordinates"": [[-0.14976050000021202, 51.266924999999844], [-0.14983450000019602, 51.265535999999855], [-0.1497880000002, 51.26509299999984], [-0.14969950000019602, 51.264256499999846], [-0.15045850000021202, 51.26253649999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:184d0cbc-31d6-4da0-bd08-7b8d164f18;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.004557593659999
55.88503125149298, -4.073347718267163;"{""coordinates"": [[-4.068733000000208, 55.88444849999984], [-4.075047000000183, 55.885245999999825], [-4.077962500000183, 55.885613499999835]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:69d593b7-c110-44a0-8cf8-65cef94767;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00930273597
53.76564515285664, -2.472299968716842;"{""coordinates"": [[-2.474688000000185, 53.767738999999835], [-2.473142500000193, 53.76640049999983], [-2.471502500000184, 53.76494199999985], [-2.469924500000189, 53.763536999999836]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:21d5ece7-82f7-4cbf-a88d-f9e86990ab;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.006352111949999
56.047951190756905, -3.4287285966378542;"{""coordinates"": [[-3.396609500000181, 56.04033849999985], [-3.400590000000193, 56.04060449999982], [-3.405843500000202, 56.04194149999983], [-3.423857000000197, 56.044650999999845], [-3.426928000000203, 56.04520949999983], [-3.438262500000207, 56.04780849999983], [-3.443492000000191, 56.05026349999982], [-3.4478060000001842, 56.05376149999984], [-3.4562210000001983, 56.06422149999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:80cee6f7-1c4d-421d-a3b1-281fb8e6fc;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.067132307209999
53.67777399999984, -2.676427500000201;"{""coordinates"": [[-2.676526500000193, 53.67799099999985], [-2.67632850000021, 53.67755699999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:0f2ceec9-ae0f-49a0-a1fc-59834dd4f8;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00047703248999999995
55.955893246200716, -3.1583883873468652;"{""coordinates"": [[-3.147516000000194, 55.95692699999984], [-3.154809000000199, 55.95625649999982], [-3.157922000000184, 55.95604999999983], [-3.1662210000002062, 55.955115499999835], [-3.169208500000195, 55.95448699999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:4adcb8d6-aa29-46ce-9cc0-1a125873cc;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.021847942279999002
53.79524183653406, -1.539139328390751;"{""coordinates"": [[-1.540631500000188, 53.79504199999985], [-1.539371000000187, 53.79521149999985], [-1.537647000000192, 53.79544049999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:f9e05d0a-35b1-4cff-8b5d-5dcd160b1a;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00301098792
52.3565648590598, -3.163689154039163;"{""coordinates"": [[-3.164556000000204, 52.353913499999834], [-3.164934000000187, 52.35540299999985], [-3.161763000000207, 52.35895699999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:fd85ad00-1908-4633-8a5d-8bee525bb8;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;-9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;2;4;1;1;2;45;0.00629971415
51.43871058714083, -0.024668267947189;"{""coordinates"": [[-0.025460000000209003, 51.440027999999835], [-0.023909500000201003, 51.43744799999985], [-0.0238760000002, 51.43739349999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:239aeaf1-1a9c-48c9-8ad1-e4c6e63afb;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00307403083
50.92052980425468, -0.034017616634981006;"{""coordinates"": [[-0.04214550000020301, 50.923554999999844], [-0.033746000000207, 50.92061699999985], [-0.026023500000207003, 50.91716799999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:60945b51-ad58-4bf1-acf9-0a073b9b0d;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.017356203129999002
53.45254769847186, -2.992381777789268;"{""coordinates"": [[-2.992436500000196, 53.45054699999983], [-2.992346500000195, 53.452626999999836], [-2.992396000000184, 53.45454899999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:87d9c519-a20c-4bf8-aed7-4a2621046d;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00400458352
53.784644225078296, -2.297056131629435;"{""coordinates"": [[-2.32637250000019, 53.78091249999983], [-2.302637500000202, 53.78389399999983], [-2.29863450000019, 53.78413249999983], [-2.294046500000206, 53.78423599999985], [-2.2814860000002, 53.78675999999984], [-2.278640000000195, 53.78741299999984], [-2.267875000000203, 53.78923549999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:cfac3d0e-6d17-4546-a8fc-84f778a676;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.05917051774
54.439356214783984, -0.7920017422544791;"{""coordinates"": [[-0.7912200000002091, 54.43862849999985], [-0.7921610000001921, 54.439542999999844], [-0.792830500000207, 54.44002799999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ba8165ed-add2-40aa-a0e4-71b1cea457;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00213888396
53.534221859311636, -1.627941259931104;"{""coordinates"": [[-1.62641400000021, 53.53233399999985], [-1.6291005000001921, 53.535667999999845], [-1.6295200000001842, 53.536061999999845]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:8e86915f-5bf7-4440-b7ea-4172271cec;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00485720028
53.28204511843501, -3.834653977494832;"{""coordinates"": [[-3.82897250000019, 53.280162999999845], [-3.8335335000001862, 53.28089999999983], [-3.839910500000201, 53.285030999999826]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:afceb7b6-4e4b-4dc8-a8e6-f31671b15e;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.0122182722
51.218034547514904, -0.054304899138577;"{""coordinates"": [[-0.063585000000188, 51.21909399999984], [-0.054296000000193, 51.217959499999836], [-0.05070100000020301, 51.21762999999984], [-0.045008500000193005, 51.217129999999855]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:bfdcd1de-f09f-436b-bb54-51c8c01bb8;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.018682509019999002
52.51612304059721, 1.642833217276566;"{""coordinates"": [[1.714707499999804, 52.47728549999985], [1.69123049999979, 52.47824699999983], [1.688490499999801, 52.47930399999984], [1.685373999999797, 52.48414149999985], [1.684281999999797, 52.497505999999845], [1.680939499999795, 52.50133149999985], [1.6714374999997972, 52.50656399999983], [1.659848499999811, 52.508519499999835], [1.6545055, 52.509855499999844], [1.648955999999799, 52.51227399999985], [1.635010499999794, 52.51657149999982], [1.6313424999997892, 52.51857349999983], [1.626243999999787, 52.52308349999984], [1.622772499999797, 52.52803749999984], [1.615554499999803, 52.53351199999983], [1.597958499999804, 52.54306999999982], [1.583201499999802, 52.55206349999983], [1.576377999999806, 52.55343899999983], [1.573482499999812, 52.557753999999846], [1.574671999999794, 52.56116049999983], [1.572249999999798, 52.56255849999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c749baa5-c7a1-4abe-8687-0aadc9cec3;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.18139312900000001
52.448868287752184, -2.839047485752806;"{""coordinates"": [[-2.837452000000184, 52.440345499999836], [-2.840208000000189, 52.44895049999985], [-2.840197500000187, 52.451569499999835], [-2.837557500000202, 52.45722249999982]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ac2f1954-7672-4af2-8376-c9250e7a3b;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.01789366419
52.2069609793679, -1.405070770124051;"{""coordinates"": [[-1.4064160000002062, 52.20878349999984], [-1.404946000000194, 52.20707699999983], [-1.404008500000202, 52.20495949999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b8be4cf5-f290-4b5f-ad0f-720024f79b;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00456809462
53.805018073421046, -1.636500537868117;"{""coordinates"": [[-1.634628500000189, 53.80461699999983], [-1.637338500000197, 53.80519749999984], [-1.638372500000202, 53.80541949999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:f4dc2a70-b1f2-43f7-b4f9-cad7f7d0a9;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00382903942
51.875528967815605, -1.602137326131802;"{""coordinates"": [[-1.60475200000019, 51.877500999999846], [-1.601517500000199, 51.87524249999984], [-1.599763000000195, 51.87328549999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:1f4273ac-bf90-436a-830f-92d8f4f985;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.006573303189999001
51.39743049999984, -3.302579750000205;"{""coordinates"": [[-3.3014530000002082, 51.39718349999984], [-3.303706500000203, 51.39767749999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:682c7212-8db1-4044-a5b4-39d355db76;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00230701067
52.85917078504574, -1.5502155069625392;"{""coordinates"": [[-1.542793500000186, 52.860644999999835], [-1.556560500000188, 52.85791049999983], [-1.557637500000197, 52.85769649999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c1a72bcd-b5ae-4d42-9334-4425df838f;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.01513400107
51.2989475353275, -0.148387098728496;"{""coordinates"": [[-0.148035000000192, 51.29800599999984], [-0.14851000000018602, 51.29898049999983], [-0.14852300000021, 51.29994049999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c6ea43af-3fcf-4e4f-9ffa-27d71be129;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00204418914
53.62587263888041, -2.658766427877414;"{""coordinates"": [[-2.657196500000196, 53.62252599999985], [-2.6587825000002, 53.625920499999836], [-2.6595425000001853, 53.62754699999985], [-2.660367000000207, 53.629204499999844]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:23537c86-0ad4-4b6a-a69a-807ead397b;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.007393280039999001
53.776725358834945, -1.15194628117199;"{""coordinates"": [[-1.153535000000204, 53.776755999999835], [-1.153224500000192, 53.77674749999982], [-1.150357500000212, 53.77669749999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:2a23a7ab-ac70-4723-91f1-4cd1986f19;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00317805229
51.702616408162406, -0.363469033026148;"{""coordinates"": [[-0.36574700000019805, 51.70040699999984], [-0.363842000000204, 51.702277999999836], [-0.361171000000212, 51.70480499999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b1bcc1e2-9e75-4672-9566-3140cb2ae5;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;2;45;0.006347094619999
51.24383557735508, -2.204123916682879;"{""coordinates"": [[-2.2066790000002072, 51.24942599999983], [-2.206432500000204, 51.24875399999985], [-2.206291000000192, 51.24851849999985], [-2.205133500000187, 51.246597999999835], [-2.203819000000209, 51.24503899999985], [-2.202826000000186, 51.24318499999984], [-2.203594500000207, 51.237821999999845]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ab69446a-0cdc-446d-98f1-08d8615f10;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.01279304796
53.15233728137855, -1.191797058721381;"{""coordinates"": [[-1.193267000000191, 53.15416399999984], [-1.192315000000207, 53.15300749999982], [-1.1918785000002, 53.152450999999836], [-1.190346500000203, 53.150494999999836]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b937ffa8-9cbf-4ebb-a808-338ea9e93b;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00468974039
52.969910685271714, -0.24072076649414703;"{""coordinates"": [[-0.18942050000021, 52.969422999999836], [-0.203611500000193, 52.96760149999983], [-0.230743500000187, 52.96665599999983], [-0.236309500000203, 52.966953999999845], [-0.291729000000203, 52.976875999999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ccbec619-6f83-4553-b313-eb00516556;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.10333054818
55.85778540174084, -4.234976039301362;"{""coordinates"": [[-4.236377500000202, 55.85687149999984], [-4.231823500000189, 55.857409999999845], [-4.239195000000194, 55.85894599999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:18cff490-60b7-4889-af5e-fe44abd5d2;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;2;45;0.012115555569999001
53.207389926372734, -0.8436884058430121;"{""coordinates"": [[-0.8467535000002041, 53.20886649999983], [-0.8421380000002051, 53.20666249999985], [-0.8406555000001961, 53.205850499999826]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:18954133-272e-4b4f-9848-3e6690c557;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00680504004
53.17394630191612, -0.432292676345967;"{""coordinates"": [[-0.434589000000187, 53.17977449999983], [-0.431485500000207, 53.17193749999984], [-0.43003800000019504, 53.16810199999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:f854e19f-f7a5-4f16-bb8c-2f0bd42979;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.01252868366
55.827736977569124, -4.18946136398954;"{""coordinates"": [[-4.186104000000199, 55.82695349999983], [-4.187853000000189, 55.82747499999985], [-4.192853500000183, 55.828374499999825]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:06616df4-6039-4fe1-93b1-f886e20c8d;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.006905850539999
